mol_id,smiles,pred_lambda,pred_phi,dist_lambda,score_lambda,score_phi,combined_score
1106,C1=CC=C(C=C1)C2=C3C=CC(=C(C4=NC(=C(C5=CC=C(N5)C(=C6C=CC2=N6)C7=CC=CC=C7)C8=CC=CC=C8)C=C4)C9=CC=CC=C9)N3,641.48004,0.7353702,158.51996,0.28466877,0.7353702,0.20933694
957,CCC1=C(C2=NC1=CC3=C(C4=C([N-]3)C(=C5[C@H]([C@@H](C(=N5)C=C6C(=C(C(=C2)[N-]6)C=C)C)C)CCC(=O)OC/C=C(\C)/CCC[C@H](C)CCC[C@H](C)CCCC(C)C)[C@H](C4=O)C(=O)OC)C)C.[Mg+2],652.79425,0.61014384,147.20575,0.3384169,0.61014384,0.20648299
1112,C1=CC=C(C=C1)C2=C3C=CC(=C(C4=NC(=C(C5=CC=C(N5)C(=C6C=CC2=N6)C7=CC=CC=C7)C8=CC=CC=C8)C=C4)C9=CC=CC=C9)N3,643.9887,0.69469976,156.01129,0.29612425,0.69469976,0.20571744
956,CCC1=C(C2=NC1=CC3=C(C4=C([N-]3)C(=C5[C@H]([C@@H](C(=N5)C=C6C(=C(C(=C2)[N-]6)C=C)C)C)CCC(=O)OC/C=C(\C)/CCC[C@H](C)CCC[C@H](C)CCCC(C)C)[C@H](C4=O)C(=O)OC)C)C.[Mg+2],647.763,0.6545847,152.237,0.31386098,0.6545847,0.2054486
1198,CCC1=C(C2=CC3=C(C(=C(N3)C=C4[C@H]([C@@H](C(=N4)C(=C5C(=C(C(=N5)C=C1N2)C)C(=O)O)CC(=O)O)CCC(=O)O)C)C)C=C)C,654.2173,0.5944198,145.78271,0.34554586,0.5944198,0.20539929
1111,C1=CC=C(C=C1)C2=C3C=CC(=C(C4=NC(=C(C5=CC=C(N5)C(=C6C=CC2=N6)C7=CC=CC=C7)C8=CC=CC=C8)C=C4)C9=CC=CC=C9)N3,644.22314,0.68641806,155.77686,0.29720852,0.68641806,0.2040093
1104,C1=CC=C(C=C1)C2=C3C=CC(=C(C4=NC(=C(C5=CC=C(N5)C(=C6C=CC2=N6)C7=CC=CC=C7)C8=CC=CC=C8)C=C4)C9=CC=CC=C9)N3,644.22314,0.68641806,155.77686,0.29720852,0.68641806,0.2040093
1103,C1=CC=C(C=C1)C2=C3C=CC(=C(C4=NC(=C(C5=CC=C(N5)C(=C6C=CC2=N6)C7=CC=CC=C7)C8=CC=CC=C8)C=C4)C9=CC=CC=C9)N3,645.5602,0.65085155,154.43982,0.3034365,0.65085155,0.19749211
1107,C1=CC=C(C=C1)C2=C3C=CC(=C(C4=NC(=C(C5=CC=C(N5)C(=C6C=CC2=N6)C7=CC=CC=C7)C8=CC=CC=C8)C=C4)C9=CC=CC=C9)N3,645.5602,0.65085155,154.43982,0.3034365,0.65085155,0.19749211
962,CCC1=C(C2=NC1=CC3=C(C4=C([N-]3)C(=C5[C@H]([C@@H](C(=N5)C=C6C(=C(C(=C2)[N-]6)C=C)C)C)CCC(=O)OC/C=C(\C)/CCC[C@H](C)CCC[C@H](C)CCCC(C)C)[C@H](C4=O)C(=O)OC)C)C.[Mg+2],645.2772,0.6523165,154.72278,0.30211213,0.6523165,0.19707273
1108,C1=CC=C(C=C1)C2=C3C=CC(=C(C4=NC(=C(C5=CC=C(N5)C(=C6C=CC2=N6)C7=CC=CC=C7)C8=CC=CC=C8)C=C4)C9=CC=CC=C9)N3,645.5511,0.64771104,154.44891,0.30339387,0.64771104,0.19651155
993,CC[C@@H]1[C@H](C2=CC3=C(C(=C(N3)C=C4[C@H]([C@@H](C(=N4)C5=C6C(=C(C(=CC1=N2)N6)C)C(=O)[C@@H]5C(=O)OC)CCC(=O)OC/C=C(\C)/CCC[C@H](C)CCC[C@H](C)CCCC(C)C)C)C)C(=O)C)C,666.64856,0.47776526,133.35144,0.41101304,0.47776526,0.19636776
820,CN(C)C1=CC2=C(C=C1)N=C3C=CC(=[N+](C)C)C=C3S2.[Cl-],643.63165,0.66409266,156.36835,0.2944774,0.66409266,0.19556028
1101,C1=CC=C(C=C1)C2=C3C=CC(=C(C4=NC(=C(C5=CC=C(N5)C(=C6C=CC2=N6)C7=CC=CC=C7)C8=CC=CC=C8)C=C4)C9=CC=CC=C9)N3,641.06104,0.685133,158.93896,0.2827818,0.685133,0.19374314
992,CC[C@@H]1[C@H](C2=CC3=C(C(=C(N3)C=C4[C@H]([C@@H](C(=N4)C5=C6C(=C(C(=CC1=N2)N6)C)C(=O)[C@@H]5C(=O)OC)CCC(=O)OC/C=C(\C)/CCC[C@H](C)CCC[C@H](C)CCCC(C)C)C)C)C(=O)C)C,672.617,0.4322842,127.382996,0.44427064,0.4322842,0.19205119
1115,C1=CC=C(C=C1)C2=C3C=CC(=C(C4=NC(=C(C5=CC=C(N5)C(=C6C=CC2=N6)C7=CC=CC=C7)C8=CC=CC=C8)C=C4)C9=CC=CC=C9)N3,652.1435,0.5712323,147.8565,0.33518344,0.5712323,0.19146761
1109,C1=CC=C(C=C1)C2=C3C=CC(=C(C4=NC(=C(C5=CC=C(N5)C(=C6C=CC2=N6)C7=CC=CC=C7)C8=CC=CC=C8)C=C4)C9=CC=CC=C9)N3,642.8867,0.6564009,157.11328,0.29105902,0.6564009,0.19105141
995,C/C=C/1\[C@H](C2=NC1=CC3=C(C4=C(N3)C(=C5[C@H]([C@@H](C(=N5)C=C6C(=C(C(=C2)N6)C(=O)C)C)C)CCC(=O)OC/C=C(\C)/CCC[C@H](C)CCC[C@H](C)CCCC(C)C)[C@H](C4=O)C(=O)OC)C)C,651.6313,0.5739207,148.36871,0.3326502,0.5739207,0.19091485
1105,C1=CC=C(C=C1)C2=C3C=CC(=C(C4=NC(=C(C5=CC=C(N5)C(=C6C=CC2=N6)C7=CC=CC=C7)C8=CC=CC=C8)C=C4)C9=CC=CC=C9)N3,638.36835,0.7026693,161.63165,0.2708366,0.7026693,0.19030857
958,CCC1=C(C2=NC1=CC3=C(C4=C([N-]3)C(=C5[C@H]([C@@H](C(=N5)C=C6C(=C(C(=C2)[N-]6)C=C)C)C)CCC(=O)OC/C=C(\C)/CCC[C@H](C)CCC[C@H](C)CCCC(C)C)[C@H](C4=O)C(=O)OC)C)C.[Mg+2],644.1534,0.63849515,155.84662,0.2968856,0.63849515,0.18956003
1130,C1(=CC=CC=C1)C1=C2C=CC(C(=C3C=CC(=C(C=4C=CC(=C(C5=CC=C1N5)C5=CC=CC=C5)N4)C4=CC=CC=C4)N3)C3=CC=CC=C3)=N2.[Zn],638.33185,0.6926907,161.66815,0.27067685,0.6926907,0.18749534
1128,C1(=CC=CC=C1)C1=C2C=CC(C(=C3C=CC(=C(C=4C=CC(=C(C5=CC=C1N5)C5=CC=CC=C5)N4)C4=CC=CC=C4)N3)C3=CC=CC=C3)=N2.[Zn],634.0197,0.7260325,165.98029,0.25221515,0.7260325,0.18311639
1129,C1(=CC=CC=C1)C1=C2C=CC(C(=C3C=CC(=C(C=4C=CC(=C(C5=CC=C1N5)C5=CC=CC=C5)N4)C4=CC=CC=C4)N3)C3=CC=CC=C3)=N2.[Zn],638.66705,0.671944,161.33295,0.27214614,0.671944,0.18286698
1102,C1=CC=C(C=C1)C2=C3C=CC(=C(C4=NC(=C(C5=CC=C(N5)C(=C6C=CC2=N6)C7=CC=CC=C7)C8=CC=CC=C8)C=C4)C9=CC=CC=C9)N3,633.3647,0.7292369,166.63531,0.24948251,0.7292369,0.18193185
996,C/C=C/1\[C@H](C2=NC1=CC3=C(C4=C(N3)C(=C5[C@H]([C@@H](C(=N5)C=C6C(=C(C(=C2)N6)C(=O)C)C)C)CCC(=O)OC/C=C(\C)/CCC[C@H](C)CCC[C@H](C)CCCC(C)C)[C@H](C4=O)C(=O)OC)C)C,645.3077,0.6017564,154.69232,0.30225456,0.6017564,0.18188362
991,CC[C@@H]1[C@H](C2=CC3=C(C(=C(N3)C=C4[C@H]([C@@H](C(=N4)C5=C6C(=C(C(=CC1=N2)N6)C)C(=O)[C@@H]5C(=O)OC)CCC(=O)OC/C=C(\C)/CCC[C@H](C)CCC[C@H](C)CCCC(C)C)C)C)C(=O)C)C,638.4097,0.6656367,161.59027,0.2710178,0.6656367,0.18039939
1095,C1=CC(=CC=C1C2=C3C=CC(=C(C4=NC(=C(C5=CC=C(N5)C(=C6C=CC2=N6)C7=CC=C(C=C7)S(=O)(=O)O)C8=CC=C(C=C8)S(=O)(=O)O)C=C4)C9=CC=C(C=C9)S(=O)(=O)O)N3)S(=O)(=O)O,641.00146,0.6226698,158.99854,0.28251413,0.6226698,0.17591302
