t1,t2,n,accuracy,balanced_accuracy,f1_macro,kappa
0.4,0.72,129,0.7286821705426356,0.6212014885699096,0.6201246191207711,0.5392386978263088
0.4,0.74,129,0.7286821705426356,0.6133449883449883,0.6107204124340976,0.5359235275979031
0.4,0.76,129,0.7441860465116279,0.6272617479139219,0.6288639418135821,0.5596814232519652
0.4,0.78,129,0.7596899224806202,0.6385281385281386,0.647789460739101,0.5823934837092732
0.4,0.8,129,0.7441860465116279,0.5945266619685224,0.5778994423954745,0.550047563682486
0.4,0.8200000000000001,129,0.7441860465116279,0.564983164983165,0.521784552555975,0.5424056755885198
0.4,0.84,129,0.751937984496124,0.5667545015371103,0.5261202802463911,0.5535849464691251
0.4,0.86,129,0.7829457364341085,0.5731313131313132,0.5426451291796751,0.5996896819239721
0.4,0.88,129,0.7906976744186046,0.5745692216280451,0.5465832941123736,0.6115757778521245
0.4,0.9,129,0.7984496124031008,0.5759518259518259,0.5504485300648371,0.6236112669734036
0.4,0.92,129,0.813953488372093,0.5785634118967452,0.5579681709178113,0.6481418342993522
0.4,0.9400000000000001,129,0.813953488372093,0.5785634118967452,0.5579681709178113,0.6481418342993522
0.4,0.96,129,0.8372093023255814,0.5821371610845295,0.5687485409902168,0.6861313868613139
0.4,0.98,129,0.8527131782945736,0.5843177538092793,0.575622979876968,0.7122901749031576
0.4,1.0,129,0.8604651162790697,0.5853535353535354,0.5789713057140494,0.7256292095001773
0.42,0.44,129,0.8217054263565892,0.555104800540906,0.5647592370281446,0.6589263133693528
0.42,0.46,129,0.7906976744186046,0.5482933914306464,0.5541383219954649,0.6106204583566237
0.42,0.48,129,0.7596899224806202,0.5236020334059549,0.5366262447007788,0.5621373042811781
0.42,0.5,129,0.7596899224806202,0.5629393266740658,0.5664399092970521,0.5655149934810952
0.42,0.52,129,0.7441860465116279,0.6032679738562091,0.5944822373393802,0.5478971962616823
0.42,0.54,129,0.7209302325581395,0.5739295718287315,0.5709078693205677,0.5103848181338956
0.42,0.56,129,0.7054263565891473,0.584256891162262,0.5788819733613224,0.49369964883288575
0.42,0.58,129,0.7054263565891473,0.6024955436720143,0.5945972591935326,0.4969211822660098
0.42,0.6,129,0.7286821705426356,0.6391223155929038,0.6404267380711149,0.5375396906688519
0.42,0.62,129,0.7364341085271318,0.6481481481481481,0.6595836339306922,0.5501999794892831
0.42,0.64,129,0.7131782945736435,0.6200025464731347,0.6294497807814999,0.5116635972989564
0.42,0.66,129,0.7054263565891473,0.6117052881758763,0.6176578158144977,0.4992338338951885
0.42,0.68,129,0.7209302325581395,0.6316466371494834,0.6397443826015254,0.5239364428498205
0.42,0.7000000000000001,129,0.7286821705426356,0.6329895594601477,0.6399249918664894,0.5330437480608129
0.42,0.72,129,0.7209302325581395,0.6066884531590414,0.6080427508998937,0.5140734540127656
0.42,0.74,129,0.7209302325581395,0.5993861508567391,0.5988914084152179,0.51100347478151
0.42,0.76,129,0.7364341085271318,0.614259433750617,0.6181323935196569,0.5355781448538754
0.42,0.78,129,0.751937984496124,0.6264239028944911,0.638062404448959,0.5591627509611277
0.42,0.8,129,0.7364341085271318,0.582831181252989,0.5680839581321122,0.5264010366051183
0.42,0.8200000000000001,129,0.7364341085271318,0.5540355677154583,0.5124716553287981,0.5190262090141463
0.42,0.84,129,0.7364341085271318,0.5485739750445633,0.5101075891349448,0.5163744624545155
0.42,0.86,129,0.7596899224806202,0.5498366013071895,0.5215419501133787,0.5491036193482919
0.42,0.88,129,0.7674418604651163,0.5518207282913165,0.5259396687968116,0.5611747363646672
0.42,0.9,129,0.7751937984496124,0.5537254901960784,0.5302494331065759,0.5733835100923709
0.42,0.92,129,0.7829457364341085,0.5509049773755655,0.5320794984660531,0.583342946129888
0.42,0.9400000000000001,129,0.7829457364341085,0.5509049773755655,0.5320794984660531,0.583342946129888
0.42,0.96,129,0.8062015503875969,0.5561497326203209,0.54421768707483,0.6214344406620496
0.42,0.98,129,0.8217054263565892,0.5593395252837977,0.5519316760972302,0.6475828483192778
0.42,1.0,129,0.8294573643410853,0.5608519269776876,0.5556815318720081,0.6608913848727447
0.44,0.46,129,0.8294573643410853,0.5585115632063989,0.5587606837606837,0.6593037214885955
0.44,0.48,129,0.7984496124031008,0.5338202051817076,0.5412486064659977,0.606799531066823
0.44,0.5,129,0.7906976744186046,0.5314908317831518,0.5393162393162393,0.5954703832752613
0.44,0.52,129,0.7751937984496124,0.6087242408700569,0.5991045991045991,0.5770969929911824
0.44,0.54,129,0.751937984496124,0.5748884843452249,0.5723556279111834,0.5377379619260918
0.44,0.56,129,0.7364341085271318,0.5944750629380146,0.5877390598694331,0.52117903930131
0.44,0.58,129,0.7364341085271318,0.6183159563441254,0.6093206310597615,0.5253246753246753
0.44,0.6,129,0.7441860465116279,0.6202399582681273,0.6260121457489879,0.5415679517553307
0.44,0.62,129,0.751937984496124,0.6352181717757526,0.6496262358331324,0.5566058002148226
0.44,0.64,129,0.7286821705426356,0.6087921468203158,0.6205128205128204,0.5173187940987812
0.44,0.66,129,0.7209302325581395,0.601923459951629,0.6101073230453284,0.5047984644913628
0.44,0.68,129,0.7364341085271318,0.6258154262091867,0.6363922627080522,0.5315103610339671
0.44,0.7000000000000001,129,0.7441860465116279,0.6310865191146882,0.6402665317139001,0.5425531914893618
0.44,0.72,129,0.7364341085271318,0.605963863992033,0.6093206310597615,0.5241917986548058
0.44,0.74,129,0.7364341085271318,0.5992704593574519,0.6004273504273504,0.521701199563795
0.44,0.76,129,0.7441860465116279,0.6059312396115826,0.6121176121176122,0.5335305719921104
0.44,0.78,129,0.7596899224806202,0.6195249575531266,0.6336032388663967,0.5585118127621992
0.44,0.8,129,0.7441860465116279,0.5765752409191994,0.5638111888111889,0.5254180602006688
0.44,0.8200000000000001,129,0.7441860465116279,0.548943661971831,0.5091575091575091,0.518765543748587
0.44,0.84,129,0.7441860465116279,0.5434558570937823,0.5066365007541478,0.516359918200409
0.44,0.86,129,0.7674418604651163,0.5461658841940532,0.5195908959953903,0.5513563644794807
0.44,0.88,129,0.7751937984496124,0.5485813431312513,0.5245014245014245,0.5640876252621766
0.44,0.9,129,0.7829457364341085,0.5508940165817601,0.5293040293040293,0.5769501054111033
0.44,0.92,129,0.7906976744186046,0.5484334578901984,0.5314309346567411,0.587810650887574
0.44,0.9400000000000001,129,0.7906976744186046,0.5484334578901984,0.5314309346567411,0.587810650887574
0.44,0.96,129,0.813953488372093,0.5547128927410617,0.5448717948717948,0.6277951430632364
0.44,0.98,129,0.8294573643410853,0.5585115632063989,0.5533751962323391,0.6551640340218712
0.44,1.0,129,0.8372093023255814,0.5603072983354673,0.5574980574980575,0.6690691424383093
0.46,0.48,129,0.813953488372093,0.7881481481481482,0.5385578815530506,0.6160714285714286
0.46,0.5,129,0.8062015503875969,0.5231027253668763,0.5366255144032922,0.6042944785276074
0.46,0.52,129,0.7829457364341085,0.6162091503267974,0.5778953556731334,0.5703069236259815
0.46,0.54,129,0.7596899224806202,0.5590929705215419,0.5506172839506173,0.5294186867498235
0.46,0.56,129,0.7364341085271318,0.5583091787439614,0.5510653264607338,0.49897189856065804
0.46,0.58,129,0.7286821705426356,0.5670707070707071,0.5594918590087672,0.4895998191272891
0.46,0.6,129,0.7364341085271318,0.5774603174603175,0.5838477366255144,0.5074123989218329
0.46,0.62,129,0.7441860465116279,0.6018300653594771,0.6158350324512857,0.5238255033557047
0.46,0.64,129,0.7209302325581395,0.5781818181818182,0.5905493683271461,0.4843437708194537
0.46,0.66,129,0.7131782945736435,0.573852813852814,0.582526995563132,0.4721300597213006
0.46,0.68,129,0.7286821705426356,0.6040081034751442,0.6137496974098281,0.5004425757911042
0.46,0.7000000000000001,129,0.7364341085271318,0.615006105006105,0.6224895999044012,0.5128831630386494
0.46,0.72,129,0.7286821705426356,0.5909578544061302,0.5932873710651488,0.494400895856663
0.46,0.74,129,0.7286821705426356,0.585,0.5851103628881406,0.49224021592442646
0.46,0.76,129,0.7364341085271318,0.5923203989403149,0.5975031988103884,0.5046306754009486
0.46,0.78,129,0.751937984496124,0.607041847041847,0.6203861981639759,0.5303754266211604
0.46,0.8,129,0.7364341085271318,0.5645751633986928,0.5509853287631066,0.49678751720972925
0.46,0.8200000000000001,129,0.7364341085271318,0.5377777777777778,0.49730927508705286,0.49023709902370993
0.46,0.84,129,0.7364341085271318,0.5317717717717718,0.494712715528468,0.48773651016117725
0.46,0.86,129,0.7596899224806202,0.5350677506775068,0.5090485398383658,0.5235882773409578
0.46,0.88,129,0.7674418604651163,0.5377777777777778,0.51440329218107,0.5366379310344828
0.46,0.9,129,0.7751937984496124,0.5403617571059431,0.5196320503510047,0.5498194945848376
0.46,0.92,129,0.7829457364341085,0.5377777777777778,0.522066127430112,0.5609044493070752
0.46,0.9400000000000001,129,0.7829457364341085,0.5377777777777778,0.522066127430112,0.5609044493070752
0.46,0.96,129,0.7984496124031008,0.5377777777777778,0.5292181069958848,0.585925925925926
0.46,0.98,129,0.813953488372093,0.5422222222222223,0.5385578815530506,0.6137724550898204
0.46,1.0,129,0.8217054263565892,0.5443137254901961,0.543077127306518,0.627915726109857
0.48,0.5,129,0.8062015503875969,0.5231027253668763,0.5295850066934404,0.5893812070282658
0.48,0.52,129,0.7829457364341085,0.6162091503267974,0.5986326257410595,0.5550628233555063
0.48,0.54,129,0.7596899224806202,0.5590929705215419,0.5597383924023817,0.5133852518861037
0.48,0.56,129,0.7364341085271318,0.5583091787439614,0.5562292428546196,0.48314871553146366
0.48,0.58,129,0.7286821705426356,0.5670707070707071,0.5653337989639718,0.4741439552760307
0.48,0.6,129,0.7364341085271318,0.5774603174603175,0.5887119908204245,0.49353348729792146
0.48,0.62,129,0.7441860465116279,0.6018300653594771,0.6211784256702265,0.5118119266055046
0.48,0.64,129,0.7209302325581395,0.5781818181818182,0.594114921223355,0.47167235494880544
0.48,0.66,129,0.7131782945736435,0.573852813852814,0.5860423183002537,0.45921142080217536
0.48,0.68,129,0.7209302325581395,0.5895153498519558,0.6047623116579794,0.4740656851642129
0.48,0.7000000000000001,129,0.7209302325581395,0.5893650793650794,0.603529126251595,0.4727520435967302
0.48,0.72,129,0.7131782945736435,0.5679693486590038,0.575844208884846,0.45426480676880854
0.48,0.74,129,0.7131782945736435,0.5627777777777777,0.5682946841127953,0.4521349862258953
0.48,0.76,129,0.7209302325581395,0.5708150225962288,0.5812715146299484,0.46485365291541825
0.48,0.78,129,0.7364341085271318,0.5868398268398268,0.6052648823733161,0.4913013221990258
0.48,0.8,129,0.7209302325581395,0.5449673202614379,0.5362228133312471,0.4569691300280636
0.48,0.8200000000000001,129,0.7209302325581395,0.5192592592592593,0.4833387604471942,0.45028409090909094
0.48,0.84,129,0.7209302325581395,0.5137537537537538,0.4806961178045515,0.4478002378121284
0.48,0.86,129,0.7441860465116279,0.5188075880758808,0.4961110263840171,0.4844998789053039
0.48,0.88,129,0.751937984496124,0.521904761904762,0.5018072289156627,0.4978102189781022
0.48,0.9,129,0.7596899224806202,0.5248578811369509,0.5073627844712182,0.5112441945734539
0.48,0.92,129,0.7674418604651163,0.522962962962963,0.5100401606425703,0.5225758697261288
0.48,0.9400000000000001,129,0.7674418604651163,0.522962962962963,0.5100401606425703,0.5225758697261288
0.48,0.96,129,0.7829457364341085,0.523888888888889,0.5176987017838797,0.5480480480480481
0.48,0.98,129,0.7984496124031008,0.5288888888888889,0.5275648046732384,0.5763011622031329
0.48,1.0,129,0.8062015503875969,0.5312418300653595,0.5323315734849511,0.5906321401370906
0.5,0.52,129,0.7829457364341085,0.5053319573443412,0.5158730158730158,0.5461171148529782
0.5,0.54,129,0.7596899224806202,0.49266022198353027,0.49970605526161077,0.5039077037588389
0.5,0.56,129,0.7364341085271318,0.5228288111583307,0.5258432139979279,0.47391147894926233
0.5,0.58,129,0.7286821705426356,0.5413786992734361,0.5424430641821946,0.4651107688662479
0.5,0.6,129,0.7364341085271318,0.5593792172739541,0.5709706959706959,0.4852112676056338
0.5,0.62,129,0.7441860465116279,0.5897832817337462,0.6082717569786535,0.5041928721174003
0.5,0.64,129,0.7209302325581395,0.567304625199362,0.5832851359167148,0.4638651581620873
0.5,0.66,129,0.7131782945736435,0.5637692716640085,0.5764061722249876,0.45144236294678786
0.5,0.68,129,0.7209302325581395,0.581185368112363,0.5968253968253968,0.46675852566310716
0.5,0.7000000000000001,129,0.7209302325581395,0.5829323308270676,0.5974551764025448,0.4658385093167702
0.5,0.72,129,0.7131782945736435,0.5624561403508771,0.5706690969848864,0.44737756165335185
0.5,0.74,129,0.7131782945736435,0.5576477112321032,0.5634920634920635,0.44538693934464324
0.5,0.76,129,0.7209302325581395,0.5660310195779303,0.576804915514593,0.4583624912526242
0.5,0.78,129,0.7364341085271318,0.5826545530492898,0.6014194139194139,0.4852112676056338
0.5,0.8,129,0.7209302325581395,0.5410419989367358,0.5325948561242678,0.4506742370475514
0.5,0.8200000000000001,129,0.7209302325581395,0.5157894736842105,0.4801587301587302,0.4440986353842471
0.5,0.84,129,0.7209302325581395,0.5102339181286549,0.4774951076320939,0.44162558614885183
0.5,0.86,129,0.7441860465116279,0.5157894736842105,0.49350649350649345,0.4788835842820418
0.5,0.88,129,0.751937984496124,0.5190415062045357,0.4993894993894994,0.49237579931136244
0.5,0.9,129,0.7596899224806202,0.5221386800334168,0.5051235684147076,0.5059913526868438
0.5,0.92,129,0.7674418604651163,0.5203349282296651,0.5079365079365079,0.5175165191372647
0.5,0.9400000000000001,129,0.7674418604651163,0.5203349282296651,0.5079365079365079,0.5175165191372647
0.5,0.96,129,0.7829457364341085,0.5214632325494587,0.5158730158730158,0.5433628318584072
0.5,0.98,129,0.7984496124031008,0.5266738274257071,0.5260243632336655,0.5719754977029097
0.5,1.0,129,0.8062015503875969,0.5291228070175439,0.5309250136836344,0.5864854468521605
0.52,0.54,129,0.7751937984496124,0.49311006453863593,0.4975166737618844,0.5066596333904787
0.52,0.56,129,0.7441860465116279,0.47565960609438873,0.48443814622369175,0.4598401218119528
0.52,0.58,129,0.7364341085271318,0.5153735153735154,0.5212060636348492,0.45154432912342135
0.52,0.6,129,0.7441860465116279,0.5435120435120435,0.5585249042145594,0.47405485544848036
0.52,0.62,129,0.7441860465116279,0.5613373554550025,0.5788387857353374,0.4798387096774194
0.52,0.64,129,0.7209302325581395,0.5418285418285418,0.559165929855585,0.4387237128353879
0.52,0.66,129,0.7131782945736435,0.5401450401450402,0.5556337477519744,0.426253155427335
0.52,0.68,129,0.7209302325581395,0.561938240970499,0.5809608016504568,0.4430986928888355
0.52,0.7000000000000001,129,0.7209302325581395,0.5683097096140574,0.5863471772885487,0.4434324065196549
0.52,0.72,129,0.7131782945736435,0.55008547008547,0.5615997705247198,0.4251475370348067
0.52,0.74,129,0.7054263565891473,0.5338319088319088,0.5427841634738185,0.40797101449275364
0.52,0.76,129,0.7131782945736435,0.543464989117163,0.5573344280240832,0.4217349164041677
0.52,0.78,129,0.7286821705426356,0.5622710622710623,0.5841438255231358,0.44992690058479534
0.52,0.8,129,0.7131782945736435,0.5216156603253378,0.5161739755733082,0.4144995093228655
0.52,0.8200000000000001,129,0.7131782945736435,0.49805749805749805,0.4653430860327412,0.40811011904761907
0.52,0.84,129,0.7131782945736435,0.4927099044746104,0.46262938182649965,0.40567799775868496
0.52,0.86,129,0.7286821705426356,0.49167791273054434,0.47131833144460633,0.428408659323965
0.52,0.88,129,0.7364341085271318,0.49572649572649574,0.4779693486590038,0.4424103737604881
0.52,0.9,129,0.7441860465116279,0.4995726495726496,0.48443814622369175,0.4565300651091536
0.52,0.92,129,0.751937984496124,0.4987789987789988,0.4879693486590038,0.4685206643491696
0.52,0.9400000000000001,129,0.751937984496124,0.4987789987789988,0.4879693486590038,0.4685206643491696
0.52,0.96,129,0.7674418604651163,0.5014245014245015,0.4972001178897731,0.49530516431924887
0.52,0.98,129,0.7829457364341085,0.5077286779414439,0.5085249042145593,0.5248618784530387
0.52,1.0,129,0.7906976744186046,0.5106837606837606,0.5139775791116787,0.539833531510107
0.54,0.56,129,0.7441860465116279,0.46775362318840585,0.4796326393725976,0.4416316894018888
0.54,0.58,129,0.7364341085271318,0.5265151515151515,0.5275116678948661,0.4337722695584818
0.54,0.6,129,0.7441860465116279,0.549074074074074,0.5654841032458181,0.4576379156580457
0.54,0.62,129,0.7441860465116279,0.5612745098039216,0.5840667237002967,0.4641913152926369
0.54,0.64,129,0.7131782945736435,0.5223484848484848,0.5399926069125368,0.40678598061148397
0.54,0.66,129,0.7054263565891473,0.522979797979798,0.5389234789961183,0.3945905891070767
0.54,0.68,129,0.7054263565891473,0.5299581839904421,0.5490897677338356,0.3965283762156838
0.54,0.7000000000000001,129,0.7054263565891473,0.5424603174603174,0.5606451419575084,0.3977147069664577
0.54,0.72,129,0.6976744186046512,0.5272222222222223,0.5388204074644752,0.3792720542874769
0.54,0.74,129,0.689922480620155,0.5111111111111112,0.5205494627229422,0.3619389143069124
0.54,0.76,129,0.6976744186046512,0.5218227424749164,0.5361317962852981,0.3761160714285715
0.54,0.78,129,0.7131782945736435,0.5424603174603174,0.564500283144351,0.40486284289276797
0.54,0.8,129,0.6976744186046512,0.5025862068965518,0.497517548365006,0.36883703424915326
0.54,0.8200000000000001,129,0.689922480620155,0.46962365591397853,0.43744955609362385,0.34592470528584107
0.54,0.84,129,0.689922480620155,0.46458333333333335,0.4349693973634651,0.34326078655975567
0.54,0.86,129,0.7054263565891473,0.46574074074074073,0.44538606403013176,0.36576529952128345
0.54,0.88,129,0.7131782945736435,0.4704954954954956,0.452632440841726,0.3798882681564245
0.54,0.9,129,0.7209302325581395,0.47500000000000003,0.4596717783158461,0.3941291585127201
0.54,0.92,129,0.7286821705426356,0.47500000000000003,0.46390458254865036,0.4059992106301802
0.54,0.9400000000000001,129,0.7286821705426356,0.47500000000000003,0.46390458254865036,0.4059992106301802
0.54,0.96,129,0.7441860465116279,0.4788759689922481,0.4742749529190207,0.4327781479013991
0.54,0.98,129,0.7596899224806202,0.48611111111111116,0.486511605155673,0.46257223491466204
0.54,1.0,129,0.7674418604651163,0.4894927536231884,0.4923946110386788,0.4776623026049399
0.56,0.58,129,0.7596899224806202,0.46476816356334427,0.47431779605692653,0.4344505727619856
0.56,0.6,129,0.7596899224806202,0.47991967871485947,0.4894144144144144,0.4443518132555232
0.56,0.62,129,0.7596899224806202,0.5273052996298921,0.5439163301232267,0.45391233101188044
0.56,0.64,129,0.7286821705426356,0.49040918920437,0.5051348051348051,0.39347125201504574
0.56,0.66,129,0.7209302325581395,0.49584819464337543,0.5135073849359565,0.3811300639658849
0.56,0.68,129,0.7209302325581395,0.5089519367793756,0.5302874302874302,0.384574609064405
0.56,0.7000000000000001,129,0.7209302325581395,0.531506980302161,0.5532615322089006,0.38806166820397936
0.56,0.72,129,0.7131782945736435,0.5202371390323198,0.5356265356265357,0.3699841605068638
0.56,0.74,129,0.7054263565891473,0.5039095777047584,0.5162231999441301,0.3523583036068172
0.56,0.76,129,0.7131782945736435,0.5161515627728305,0.5334620334620336,0.3681493248610008
0.56,0.78,129,0.7286821705426356,0.5392847580799388,0.5653145780805355,0.39960106382978733
0.56,0.8,129,0.7131782945736435,0.50043249922768,0.4985498867851809,0.3623246492985971
0.56,0.8200000000000001,129,0.7054263565891473,0.46801491681009755,0.43865683865683863,0.3392640517589972
0.56,0.84,129,0.7054263565891473,0.4626782994045146,0.4358429858429858,0.33685064935064934
0.56,0.86,129,0.7131782945736435,0.45466715346233416,0.4366366366366366,0.3447281713344317
0.56,0.88,129,0.7209302325581395,0.4603118355776045,0.44501550731058925,0.3600661430343117
0.56,0.9,129,0.7286821705426356,0.4656339644291452,0.4531240918337693,0.3755186721991701
0.56,0.92,129,0.7364341085271318,0.466406165201346,0.4581644144144144,0.3887959866220736
0.56,0.9400000000000001,129,0.7364341085271318,0.466406165201346,0.4581644144144144,0.3887959866220736
0.56,0.96,129,0.751937984496124,0.4715863453815261,0.47013580744924033,0.4181818181818182
0.56,0.98,129,0.7596899224806202,0.4719831707783515,0.47431779605692653,0.43204090328078404
0.56,1.0,129,0.7674418604651163,0.4760437097226114,0.48108108108108105,0.4482463644140291
0.58,0.6,129,0.7751937984496124,0.4803921568627451,0.4905202821869488,0.4528301886792453
0.58,0.62,129,0.7674418604651163,0.5,0.5005777534513166,0.44516129032258067
0.58,0.64,129,0.7364341085271318,0.46524064171123,0.4744946411613078,0.38294879009566696
0.58,0.66,129,0.7286821705426356,0.47534165181224,0.4923910304862686,0.370643992194034
0.58,0.68,129,0.7209302325581395,0.4683987739016202,0.48774250440917105,0.3571428571428572
0.58,0.7000000000000001,129,0.7209302325581395,0.5042016806722689,0.5261031910720648,0.3621755253399259
0.58,0.72,129,0.7131782945736435,0.4989886480908152,0.5145101811768478,0.34418796372629845
0.58,0.74,129,0.7054263565891473,0.4831699346405229,0.49586216252882914,0.32637075718015673
0.58,0.76,129,0.7131782945736435,0.49730036942313155,0.5150557061126168,0.3431048720066061
0.58,0.78,129,0.7286821705426356,0.5235253521698534,0.549926960779674,0.37603648424543956
0.58,0.8,129,0.7131782945736435,0.4859477124183007,0.48463698109088177,0.3379109446525177
0.58,0.8200000000000001,129,0.7054263565891473,0.45475113122171945,0.4259777985268181,0.31450146832610826
0.58,0.84,129,0.7054263565891473,0.4495279593318809,0.42321258987925653,0.31209654785293284
0.58,0.86,129,0.7131782945736435,0.4427577482605945,0.42504409171075835,0.32066609735269
0.58,0.88,129,0.7209302325581395,0.4491421568627451,0.43423373247934655,0.3366661905442079
0.58,0.9,129,0.7286821705426356,0.45513963161021986,0.4431064890835006,0.3527809633027522
0.58,0.92,129,0.7364341085271318,0.4565826330532213,0.4488536155202822,0.3667340456251805
0.58,0.9400000000000001,129,0.7364341085271318,0.4565826330532213,0.4488536155202822,0.3667340456251805
0.58,0.96,129,0.751937984496124,0.4628482972136223,0.46208112874779533,0.3974602247847029
0.58,0.98,129,0.7596899224806202,0.4637254901960784,0.46680233346900013,0.41199823555359505
0.58,1.0,129,0.7674418604651163,0.4681970349115256,0.4741061407728074,0.4288665879574971
0.6,0.62,129,0.8062015503875969,0.5046265697290152,0.5104870245289727,0.5023148148148149
0.6,0.64,129,0.7751937984496124,0.4698672114402451,0.4844039122389638,0.4360868254446789
0.6,0.66,129,0.7674418604651163,0.4972842388572725,0.5134114126750356,0.4234207389749701
0.6,0.68,129,0.7596899224806202,0.4844213550266468,0.5049617170072949,0.40948021264028345
0.6,0.7000000000000001,129,0.7596899224806202,0.5366060281790619,0.5525550593374793,0.4160338785046729
0.6,0.72,129,0.751937984496124,0.531685393258427,0.5423405992079089,0.39789964994165683
0.6,0.74,129,0.7441860465116279,0.512796504369538,0.520854389865912,0.3798076923076923
0.6,0.76,129,0.751937984496124,0.52807073000182,0.5407734686085202,0.3980752405949256
0.6,0.78,129,0.7674418604651163,0.5556118761322782,0.5781960849785049,0.4333821376281113
0.6,0.8,129,0.751937984496124,0.5183520599250936,0.5114324392674908,0.3943661971830986
0.6,0.8200000000000001,129,0.7441860465116279,0.48501872659176026,0.4515165097863439,0.3710106382978724
0.6,0.84,129,0.7441860465116279,0.4777723497801661,0.44812458872559774,0.3687722419928826
0.6,0.86,129,0.751937984496124,0.46650020807324183,0.4489589650293107,0.3790613718411552
0.6,0.88,129,0.7596899224806202,0.4731139646869984,0.4587628865979381,0.396286231884058
0.6,0.9,129,0.7674418604651163,0.47927160015497866,0.46819684886208907,0.4136363636363637
0.6,0.92,129,0.7751937984496124,0.47964238250573876,0.47391440174945326,0.42902930402930406
0.6,0.9400000000000001,129,0.7751937984496124,0.47964238250573876,0.47391440174945326,0.42902930402930406
0.6,0.96,129,0.7906976744186046,0.48501872659176026,0.4874985187818462,0.4625
0.6,0.98,129,0.7984496124031008,0.48501872659176026,0.4920962199312715,0.47854477611940305
0.6,1.0,129,0.8062015503875969,0.4895232310962648,0.4997464931553152,0.49672284644194764
0.62,0.64,129,0.813953488372093,0.467304625199362,0.49230769230769234,0.48690752403049387
0.62,0.66,129,0.7984496124031008,0.44710260499734183,0.47687074829931975,0.4528548123980424
0.62,0.68,129,0.7906976744186046,0.44482173174872663,0.4777777777777778,0.4384069654950016
0.62,0.7000000000000001,129,0.7906976744186046,0.5895989974937342,0.5578947368421052,0.44731831164709623
0.62,0.72,129,0.7829457364341085,0.5809746588693957,0.5545454545454546,0.42866181588105023
0.62,0.74,129,0.7751937984496124,0.5519005847953216,0.5301587301587302,0.4101229895931884
0.62,0.76,129,0.7829457364341085,0.5700714236183343,0.5523809523809524,0.4304635761589405
0.62,0.78,129,0.7984496124031008,0.600282758177495,0.5948717948717949,0.4687994931897371
0.62,0.8,129,0.7829457364341085,0.5634085213032581,0.5272727272727272,0.4283000949667617
0.62,0.8200000000000001,129,0.7751937984496124,0.5241228070175438,0.4666666666666666,0.40448901623686717
0.62,0.84,129,0.7751937984496124,0.5118679050567595,0.46260162601626015,0.4022051773729626
0.62,0.86,129,0.7829457364341085,0.4903926482873851,0.46296296296296297,0.4138266796494644
0.62,0.88,129,0.7906976744186046,0.4976076555023923,0.47391304347826085,0.4325513196480938
0.62,0.9,129,0.7984496124031008,0.5041952707856597,0.4843971631205674,0.451422963689892
0.62,0.92,129,0.8062015503875969,0.5024561403508772,0.4904761904761905,0.46834817012858554
0.62,0.9400000000000001,129,0.8062015503875969,0.5024561403508772,0.4904761904761905,0.46834817012858554
0.62,0.96,129,0.8217054263565892,0.506265664160401,0.5051282051282051,0.5050050050050051
0.62,0.98,129,0.8294573643410853,0.5046783625730994,0.5098765432098765,0.5227043390514632
0.62,1.0,129,0.8372093023255814,0.5093378607809848,0.5181818181818182,0.5425531914893618
0.64,0.66,129,0.813953488372093,0.6761363636363636,0.474605376131035,0.44246353322528365
0.64,0.68,129,0.8062015503875969,0.4484767025089606,0.475512405609493,0.42788717402873866
0.64,0.7000000000000001,129,0.7984496124031008,0.5599206349206349,0.5508674599119157,0.41730368311327315
0.64,0.72,129,0.7829457364341085,0.5244444444444445,0.5242099069385734,0.37648886587260477
0.64,0.74,129,0.7751937984496124,0.5,0.4997548298519172,0.3572164948453609
0.64,0.76,129,0.7829457364341085,0.5252415458937199,0.5278933579904453,0.38002059732234805
0.64,0.78,129,0.7984496124031008,0.5654761904761906,0.5797859098829973,0.4225206611570248
0.64,0.8,129,0.7751937984496124,0.5066239316239317,0.49167402177110914,0.3572164948453608
0.64,0.8200000000000001,129,0.7674418604651163,0.47500000000000003,0.4349895297924995,0.33229813664596275
0.64,0.84,129,0.7674418604651163,0.46527777777777785,0.43106796116504853,0.3301021291327678
0.64,0.86,129,0.7751937984496124,0.4527777777777778,0.43448676458385194,0.3437993334502718
0.64,0.88,129,0.7751937984496124,0.44642857142857145,0.43106796116504853,0.3416050686378036
0.64,0.9,129,0.7829457364341085,0.45580808080808083,0.44407609124634934,0.3621755253399259
0.64,0.92,129,0.7906976744186046,0.4583333333333333,0.4527733875216377,0.3807999999999999
0.64,0.9400000000000001,129,0.7906976744186046,0.4583333333333333,0.4527733875216377,0.3807999999999999
0.64,0.96,129,0.8062015503875969,0.46759259259259256,0.47164767130997615,0.4207974137931033
0.64,0.98,129,0.813953488372093,0.46886973180076624,0.47829018338727075,0.4401446654611212
0.64,1.0,129,0.8217054263565892,0.47500000000000003,0.4882108183079057,0.4616222101252041
0.66,0.68,129,0.813953488372093,0.4519489247311828,0.47442849548112703,0.42184873949579826
0.66,0.7000000000000001,129,0.8062015503875969,0.5633928571428571,0.5757575757575758,0.4118183476199161
0.66,0.72,129,0.7906976744186046,0.5279166666666667,0.5428628389154705,0.3700488334237656
0.66,0.74,129,0.7829457364341085,0.5034722222222222,0.5130249867091973,0.3502428494333514
0.66,0.76,129,0.7906976744186046,0.5287137681159421,0.5426824637350953,0.3744612068965517
